year,unitid,inst_name,state_abbr,inst_control,institution_level,inst_status,degree_granting,open_public,title_iv_indicator,postsec_public_active,postsec_public_active_title_iv,inst_category,inst_size,sector,primarily_postsecondary,hbcu,tribal_college,offering_highest_degree,offering_highest_level,offering_undergrad,offering_grad,inst_affiliation,dist_progs_all,religious_affiliation,calendar_system,student_faculty_ratio,geo_longitude,geo_latitude,opeid,geocode_accuracy,inst_alias,state_fips_geo,address,county_fips_geo,puma,fips,tract,zip,block_group,phone_number,geoid_block,city,census_region,county_name,census_division,county_fips,csa,region,cbsa,urban_centric_locale,cbsa_name,cbsa_type,cbsa_city,place_fips,necta,geoid_place,longitude,place_name,latitude,class_code,congress_district_id,upper_chamber,state_leg_district_upper,upper_chamber_name,lower_chamber,state_leg_district_lower,lower_chamber_name,lower_chamber_type,disability_percentage
"2020","480301","Savannah Law School","GA","Private for-profit","Four or more years","Out of business","Yes","Yes","Not currently participating in Title IV, has an OPE ID number","Not active","Institution is not active in current universe","Not applicable","Not applicable","Private for-profit, four-year or above","Yes","No","No","Doctor's degree, professional practice","Doctor's degree","No","Yes","","","","","","-81.11415","31.996712","03173301","Not applicable"," ","Georgia","7426 Hodgson Memorial Drive","13051","03400","Georgia","4002","31406","4"," ","130510040024","Savannah","South","Chatham County","South Atlantic","13051","496","Southeast: AL, AR, FL, GA, KY, LA, MS, NC, SC, TN, VA, and WV","42340","City, midsize","Savannah, GA","Metropolitan statistical area","Yes","69000","Not applicable","1369000","-81.114151","Savannah city","31.996712","Governmentally active (incorporated)","1301","13002","002","State Senate District 2","13162","162","State House District 162","State house district",""
"2020","140960","Savannah State University","GA","Public","Four or more years","Active","Yes","Yes","Participates in Title IV federal financial aid programs","Active postsecondary institution","Title IV postsecondary institution","Degree-granting, primarily baccalaureate or above","1,000–4,999","Public, four-year or above","Yes","Yes","No","Master's degree","Master's degree","Yes","Yes","Public","No","Not applicable","Semester","18","-81.06338","32.02478","00159000","Not applicable"," ","Georgia","3219 College Street","13051","03400","Georgia","3800","31404-5310","2","9126756265","130510038002","Savannah","South","Chatham County","South Atlantic","13051","496","Southeast: AL, AR, FL, GA, KY, LA, MS, NC, SC, TN, VA, and WV","42340","City, midsize","Savannah, GA","Metropolitan statistical area","Yes","69000","Not applicable","1369000","-81.063377","Savannah city","32.02478","Governmentally active (incorporated)","1301","13002","002","State Senate District 2","13161","161","State House District 161","State house district",""
"2020","140942","Savannah Technical College","GA","Public","At least two but less than four years","Active","Yes","Yes","Participates in Title IV federal financial aid programs","Active postsecondary institution","Title IV postsecondary institution","Degree-granting, associate's and certificates","1,000–4,999","Public, two-year","Yes","No","No","Associate's degree","At least two, but less than four academic years","Yes","No","Public","No","Not applicable","Semester","16","-81.11475","32.023212","00561800","Not applicable","Savannah Tech","Georgia","5717 White Bluff Rd","13051","03400","Georgia","4300","31405-5594","1","9124435700","130510043001","Savannah","South","Chatham County","South Atlantic","13051","496","Southeast: AL, AR, FL, GA, KY, LA, MS, NC, SC, TN, VA, and WV","42340","City, midsize","Savannah, GA","Metropolitan statistical area","Yes","69000","Not applicable","1369000","-81.114754","Savannah city","32.023212","Governmentally active (incorporated)","1301","13002","002","State Senate District 2","13160","160","State House District 160","State house district","4"
"2020","140988","Shorter University","GA","Private not-for-profit","Four or more years","Active","Yes","Yes","Participates in Title IV federal financial aid programs","Active postsecondary institution","Title IV postsecondary institution","Degree-granting, primarily baccalaureate or above","1,000–4,999","Private not-for-profit, four-year or above","Yes","No","No","Master's degree","Master's degree","Yes","Yes","Private not-for-profit (religious affiliation)","No","Baptist","Semester","15","-85.196526","34.25754","00159100","Not applicable","Shorter","Georgia","315 Shorter Ave","13115","02100","Georgia","1200","30165","1","7062912121","131150012001","Rome","South","Floyd County","South Atlantic","13115","122","Southeast: AL, AR, FL, GA, KY, LA, MS, NC, SC, TN, VA, and WV","40660","City, small","Rome, GA","Metropolitan statistical area","Yes","66668","Not applicable","1366668","-85.196526","Rome city","34.257542","Governmentally active (incorporated)","1314","13052","052","State Senate District 52","13013","013","State House District 13","State house district",""
"2020","482699","South Georgia State College","GA","Public","Four or more years","Active","Yes","Yes","Participates in Title IV federal financial aid programs","Active postsecondary institution","Title IV postsecondary institution","Degree-granting, not primarily baccalaureate or above","1,000–4,999","Public, four-year or above","Yes","No","No","Bachelor's degree","Bachelor's degree","Yes","No","Public","No","Not applicable","Semester","19","-82.85523","31.495903","00159200","Not applicable"," ","Georgia","100 W College Park Dr","13069","03800","Georgia","10700","31533","2","9122604200","130690107002","Douglas","South","Coffee County","South Atlantic","13069","Not applicable","Southeast: AL, AR, FL, GA, KY, LA, MS, NC, SC, TN, VA, and WV","20060","Town, remote","Douglas, GA","Micropolitan statistical area","Yes","23872","Not applicable","1323872","-82.855232","Douglas city","31.495903","Governmentally active (incorporated)","1312","13007","007","State Senate District 7","13169","169","State House District 169","State house district",""
"2020","141006","South Georgia Technical College","GA","Public","At least two but less than four years","Active","Yes","Yes","Participates in Title IV federal financial aid programs","Active postsecondary institution","Title IV postsecondary institution","Degree-granting, associate's and certificates","1,000–4,999","Public, two-year","Yes","No","No","Associate's degree","At least two, but less than four academic years","Yes","No","Public","No","Not applicable","Semester","18","-84.188324","32.116665","00561700","Not applicable"," ","Georgia","900 South GA Tech Parkway","13261","03100","Georgia","950200","31709","2","2299312394","132619502002","Americus","South","Sumter County","South Atlantic","13261","Not applicable","Southeast: AL, AR, FL, GA, KY, LA, MS, NC, SC, TN, VA, and WV","11140","Rural, fringe","Americus, GA","Micropolitan statistical area","","","Not applicable","","-84.188324","","32.116665","","1302","13014","014","State Senate District 14","13134","134","State House District 134","State house district","9"
"2020","475121","South University-Savannah Online","GA","Private for-profit","Four or more years","Active","Yes","Yes","Branch campus of a main campus that participates in Title IV","Active postsecondary institution","Title IV postsecondary institution","Degree-granting, primarily baccalaureate or above","5,000–9,999","Private for-profit, four-year or above","Yes","No","No","Doctor's degree, research/scholarship and professional practice","Doctor's degree","Yes","Yes","Private for-profit","Yes","Not applicable","Other academic year","15","-81.10553","31.999481","01303900","Not applicable"," ","Georgia","709 Mall Blvd","13051","03400","Georgia","4002","31406","2","8884443404","130510040022","Savannah","South","Chatham County","South Atlantic","13051","496","Southeast: AL, AR, FL, GA, KY, LA, MS, NC, SC, TN, VA, and WV","42340","City, midsize","Savannah, GA","Metropolitan statistical area","Yes","69000","Not applicable","1369000","-81.10553","Savannah city","31.999481","Governmentally active (incorporated)","1301","13002","002","State Senate District 2","13162","162","State House District 162","State house district",""
"2020","139579","South University-Savannah","GA","Private for-profit","Four or more years","Active","Yes","Yes","Participates in Title IV federal financial aid programs","Active postsecondary institution","Title IV postsecondary institution","Degree-granting, primarily baccalaureate or above","Under 1,000","Private for-profit, four-year or above","Yes","No","No","Doctor's degree, research/scholarship and professional practice","Doctor's degree","Yes","Yes","Private for-profit","No","Not applicable","Quarter","10","-81.10544","31.99957","01303900","Not applicable"," ","Georgia","709 Mall Blvd","13051","03400","Georgia","4002","31406","2","9122018000","130510040022","Savannah","South","Chatham County","South Atlantic","13051","496","Southeast: AL, AR, FL, GA, KY, LA, MS, NC, SC, TN, VA, and WV","42340","City, midsize","Savannah, GA","Metropolitan statistical area","Yes","69000","Not applicable","1369000","-81.105438","Savannah city","31.999571","Governmentally active (incorporated)","1301","13002","002","State Senate District 2","13162","162","State House District 162","State house district",""
"2020","368911","Southeastern Technical College","GA","Public","At least two but less than four years","Active","Yes","Yes","Participates in Title IV federal financial aid programs","Active postsecondary institution","Title IV postsecondary institution","Degree-granting, associate's and certificates","1,000–4,999","Public, two-year","Yes","No","No","Associate's degree","At least two, but less than four academic years","Yes","No","Public","No","Not applicable","Semester","11","-82.36583","32.20393","03066500","Not applicable"," ","Georgia","3001 E First St","13279","03200","Georgia","970400","30474","4","9125383100","132799704004","Vidalia","South","Toombs County","South Atlantic","13279","Not applicable","Southeast: AL, AR, FL, GA, KY, LA, MS, NC, SC, TN, VA, and WV","47080","Town, remote","Vidalia, GA","Micropolitan statistical area","Yes","79388","Not applicable","1379388","-82.365829","Vidalia city","32.20393","Governmentally active (incorporated)","1312","13019","019","State Senate District 19","13155","155","State House District 155","State house district",""
"2020","139986","Southern Crescent Technical College","GA","Public","At least two but less than four years","Active","Yes","Yes","Participates in Title IV federal financial aid programs","Active postsecondary institution","Title IV postsecondary institution","Degree-granting, associate's and certificates","5,000–9,999","Public, two-year","Yes","No","No","Associate's degree","At least two, but less than four academic years","Yes","No","Public","No","Not applicable","Semester","17","-84.291664","33.25544","00562100","Not applicable"," ","Georgia","501 Varsity Rd","13255","02000","Georgia","160500","30223-2042","2","7702293327","132551605002","Griffin","South","Spalding County","South Atlantic","13255","122","Southeast: AL, AR, FL, GA, KY, LA, MS, NC, SC, TN, VA, and WV","12060","Suburb, large","Atlanta-Sandy Springs-Marietta, GA","Metropolitan statistical area","No","35324","Not applicable","1335324","-84.291664","Griffin city","33.25544","Governmentally active (incorporated)","1303","13016","016","State Senate District 16","13126","126","State House District 126","State house district","5"
